% Column 0: Length, m
% Column 1: |B|, Tesla
7.50633756e-003	7.58170023e-002	
7.58372248e-003	7.41256483e-002	
7.66110740e-003	7.24351332e-002	
7.73849233e-003	7.07455172e-002	
7.81587725e-003	6.95482639e-002	
7.89326217e-003	6.85734796e-002	
7.97064710e-003	6.76006339e-002	
8.04803202e-003	6.64897941e-002	
8.12541694e-003	6.50516486e-002	
8.20280187e-003	6.36135873e-002	
8.28018679e-003	6.21756161e-002	
8.35757171e-003	6.07377415e-002	
8.43495664e-003	5.92999705e-002	
8.51234156e-003	5.78623107e-002	
8.58972648e-003	5.64247707e-002	
8.66711141e-003	5.49873600e-002	
8.74449633e-003	5.35500888e-002	
8.82188125e-003	5.21129687e-002	
8.89926618e-003	5.06760126e-002	
8.97665110e-003	4.92392349e-002	
9.05403602e-003	4.81839377e-002	
9.13142095e-003	4.73684087e-002	
9.20880587e-003	4.65531651e-002	
9.28619079e-003	4.57382220e-002	
9.36357572e-003	4.49235959e-002	
9.44096064e-003	4.41093042e-002	
9.51834556e-003	4.32953659e-002	
9.59573049e-003	4.24596996e-002	
9.67311541e-003	4.16189264e-002	
9.75050033e-003	4.07783888e-002	
9.82788526e-003	3.99381017e-002	
9.90527018e-003	3.90980812e-002	
9.98265510e-003	3.82583448e-002	
1.00600400e-002	3.74189119e-002	
1.01374249e-002	3.66128567e-002	
1.02148099e-002	3.60923701e-002	
1.02921948e-002	3.55719481e-002	
1.03695797e-002	3.50515935e-002	
1.04469646e-002	3.45313095e-002	
1.05243496e-002	3.40110992e-002	
1.06017345e-002	3.34909662e-002	
1.06791194e-002	3.29709140e-002	
1.07565043e-002	3.24509465e-002	
1.08338893e-002	3.19310680e-002	
1.09112742e-002	3.14112827e-002	
1.09886591e-002	3.08915955e-002	
1.10660440e-002	3.03720113e-002	
1.11434290e-002	2.97927974e-002	
1.12208139e-002	2.91304120e-002	
1.12981988e-002	2.84695940e-002	
1.13755837e-002	2.78104551e-002	
1.14529686e-002	2.71531177e-002	
1.15303536e-002	2.65727016e-002	
1.16077385e-002	2.62038739e-002	
1.16851234e-002	2.58369875e-002	
1.17625083e-002	2.54721264e-002	
1.18398933e-002	2.51093788e-002	
1.19172782e-002	2.47488376e-002	
1.19946631e-002	2.43906006e-002	
1.20720480e-002	2.40347710e-002	
1.21494330e-002	2.36814573e-002	
1.22268179e-002	2.33307736e-002	
1.23042028e-002	2.29828405e-002	
1.23815877e-002	2.26315326e-002	
1.24589726e-002	2.22394334e-002	
1.25363576e-002	2.18497658e-002	
1.26137425e-002	2.14626625e-002	
1.26911274e-002	2.10782647e-002	
1.27685123e-002	2.06967231e-002	
1.28458973e-002	2.03181987e-002	
1.29232822e-002	2.00049546e-002	
1.30006671e-002	1.98040647e-002	
1.30780520e-002	1.96044795e-002	
1.31554370e-002	1.94062392e-002	
1.32328219e-002	1.92096859e-002	
1.33102068e-002	1.90163100e-002	
1.33875917e-002	1.88263092e-002	
1.34649767e-002	1.86397868e-002	
1.35423616e-002	1.84568481e-002	
1.36197465e-002	1.82776008e-002	
1.36971314e-002	1.81021546e-002	
1.37745163e-002	1.79306210e-002	
1.38519013e-002	1.77631134e-002	
1.39292862e-002	1.75997468e-002	
1.40066711e-002	1.74406374e-002	
1.40840560e-002	1.72859029e-002	
1.41614410e-002	1.71356617e-002	
1.42388259e-002	1.69900332e-002	
1.43162108e-002	1.68963532e-002	
1.43935957e-002	1.68663128e-002	
1.44709807e-002	1.68408338e-002	
1.45483656e-002	1.68199369e-002	
1.46257505e-002	1.68036391e-002	
1.47031354e-002	1.67919538e-002	
1.47805203e-002	1.67848908e-002	
1.48579053e-002	1.67824557e-002	
1.49352902e-002	1.67846507e-002	
1.50126751e-002	1.67868438e-002	
1.50900600e-002	1.67925696e-002	
1.51674450e-002	1.68058663e-002	
1.52448299e-002	1.68267163e-002	
1.53222148e-002	1.68550913e-002	
1.53995997e-002	1.68909535e-002	
1.54769847e-002	1.69342553e-002	
1.55543696e-002	1.69849398e-002	
1.56317545e-002	1.70429412e-002	
1.57091394e-002	1.71081850e-002	
1.57865243e-002	1.71805887e-002	
1.58639093e-002	1.73692520e-002	
1.59412942e-002	1.75659719e-002	
1.60186791e-002	1.77666985e-002	
1.60960640e-002	1.79712974e-002	
1.61734490e-002	1.81796379e-002	
1.62508339e-002	1.83915929e-002	
1.63282188e-002	1.86070388e-002	
1.64056037e-002	1.88258558e-002	
1.64829887e-002	1.90479278e-002	
1.65603736e-002	1.92731421e-002	
1.66377585e-002	1.95013900e-002	
1.67151434e-002	1.97325662e-002	
1.67925284e-002	1.99665689e-002	
1.68699133e-002	2.02032999e-002	
1.69472982e-002	2.04426646e-002	
1.70246831e-002	2.06845713e-002	
1.71020680e-002	2.09289320e-002	
1.71794530e-002	2.11756618e-002	
1.72568379e-002	2.14246787e-002	
1.73342228e-002	2.17375663e-002	
1.74116077e-002	2.21212278e-002	
1.74889927e-002	2.25057781e-002	
1.75663776e-002	2.28911725e-002	
1.76437625e-002	2.32773690e-002	
1.77211474e-002	2.36643282e-002	
1.77985324e-002	2.40520135e-002	
1.78759173e-002	2.44403903e-002	
1.79533022e-002	2.48294261e-002	
1.80306871e-002	2.52190904e-002	
1.81080720e-002	2.56093545e-002	
1.81854570e-002	2.60001914e-002	
1.82628419e-002	2.63915757e-002	
1.83402268e-002	2.67834834e-002	
1.84176117e-002	2.71758918e-002	
1.84949967e-002	2.75687795e-002	
1.85723816e-002	2.79621264e-002	
1.86497665e-002	2.83559133e-002	
1.87271514e-002	2.87501222e-002	
1.88045364e-002	2.91447359e-002	
1.88819213e-002	2.95941055e-002	
1.89593062e-002	3.02504023e-002	
1.90366911e-002	3.09085240e-002	
1.91140761e-002	3.15683566e-002	
1.91914610e-002	3.22297949e-002	
1.92688459e-002	3.28927421e-002	
